user_id,ts,date
UA000000107371709,2020-07-04T15:57:57.790+0000,2020-07-04
UA000000107368888,2020-07-04T16:04:14.933+0000,2020-07-04
UA000000107361839,2020-07-04T15:35:49.728+0000,2020-07-04
UA000000107378083,2020-07-04T16:05:42.279+0000,2020-07-04
UA000000107372498,2020-07-04T15:55:19.925+0000,2020-07-04
UA000000107369691,2020-07-04T15:51:55.871+0000,2020-07-04
UA000000107370014,2020-07-04T15:50:38.468+0000,2020-07-04
UA000000107362186,2020-07-04T15:38:31.744+0000,2020-07-04
UA000000107369872,2020-07-04T16:00:49.514+0000,2020-07-04
UA000000107364120,2020-07-04T15:46:55.401+0000,2020-07-04
UA000000107376479,2020-07-04T16:02:40.568+0000,2020-07-04
UA000000107376348,2020-07-04T16:02:27.010+0000,2020-07-04
UA000000107364887,2020-07-04T15:47:15.247+0000,2020-07-04
UA000000107357903,2020-07-04T15:28:11.492+0000,2020-07-04
UA000000107376161,2020-07-04T16:02:02.943+0000,2020-07-04
UA000000107377470,2020-07-04T16:04:30.788+0000,2020-07-04
UA000000107379093,2020-07-04T16:07:31.818+0000,2020-07-04
UA000000107358417,2020-07-04T15:59:19.789+0000,2020-07-04
UA000000107362426,2020-07-04T15:36:54.282+0000,2020-07-04
UA000000107359916,2020-07-04T16:10:32.983+0000,2020-07-04
UA000000107363974,2020-07-04T15:39:42.224+0000,2020-07-04
UA000000107362573,2020-07-04T15:37:08.310+0000,2020-07-04
UA000000107360513,2020-07-04T15:58:13.280+0000,2020-07-04
UA000000107382968,2020-07-04T16:14:31.789+0000,2020-07-04
UA000000107382708,2020-07-04T16:14:05.394+0000,2020-07-04
UA000000107368621,2020-07-04T15:48:05.100+0000,2020-07-04
UA000000107368006,2020-07-04T15:46:58.333+0000,2020-07-04
UA000000107366246,2020-07-04T15:43:48.778+0000,2020-07-04
UA000000107366037,2020-07-04T15:44:11.151+0000,2020-07-04
UA000000107367119,2020-07-04T15:45:20.183+0000,2020-07-04
UA000000107381044,2020-07-04T16:11:08.561+0000,2020-07-04
UA000000107382258,2020-07-04T16:13:34.922+0000,2020-07-04
UA000000107366994,2020-07-04T15:45:53.396+0000,2020-07-04
UA000000107362729,2020-07-04T15:37:23.847+0000,2020-07-04
UA000000107370543,2020-07-04T15:57:45.993+0000,2020-07-04
UA000000107365897,2020-07-04T15:43:13.862+0000,2020-07-04
UA000000107379110,2020-07-04T16:11:14.335+0000,2020-07-04
UA000000107366642,2020-07-04T15:57:37.556+0000,2020-07-04
UA000000107370681,2020-07-04T15:51:55.775+0000,2020-07-04
UA000000107363054,2020-07-04T16:09:58.451+0000,2020-07-04
UA000000107357553,2020-07-04T15:27:30.807+0000,2020-07-04
UA000000107368828,2020-07-04T16:14:10.450+0000,2020-07-04
UA000000107358824,2020-07-04T15:29:59.189+0000,2020-07-04
UA000000107381022,2020-07-04T16:11:06.174+0000,2020-07-04
UA000000107368974,2020-07-04T15:48:43.542+0000,2020-07-04
UA000000107359938,2020-07-04T15:32:11.342+0000,2020-07-04
UA000000107376330,2020-07-04T16:02:23.706+0000,2020-07-04
UA000000107370836,2020-07-04T15:52:28.038+0000,2020-07-04
UA000000107366430,2020-07-04T16:05:05.492+0000,2020-07-04
UA000000107365819,2020-07-04T16:05:24.188+0000,2020-07-04
UA000000107370340,2020-07-04T15:51:25.471+0000,2020-07-04
UA000000107365737,2020-07-04T15:42:57.258+0000,2020-07-04
UA000000107368246,2020-07-04T16:03:47.008+0000,2020-07-04
UA000000107378022,2020-07-04T16:12:38.841+0000,2020-07-04
UA000000107368451,2020-07-04T15:47:46.848+0000,2020-07-04
UA000000107358753,2020-07-04T15:54:32.951+0000,2020-07-04
UA000000107364103,2020-07-04T15:45:54.808+0000,2020-07-04
UA000000107370703,2020-07-04T15:51:58.665+0000,2020-07-04
UA000000107372928,2020-07-04T15:56:10.344+0000,2020-07-04
UA000000107373413,2020-07-04T15:58:34.600+0000,2020-07-04
UA000000107369256,2020-07-04T15:52:48.380+0000,2020-07-04
UA000000107372230,2020-07-04T15:55:49.638+0000,2020-07-04
UA000000107359880,2020-07-04T15:46:00.857+0000,2020-07-04
UA000000107377144,2020-07-04T16:08:21.029+0000,2020-07-04
UA000000107366007,2020-07-04T15:43:25.349+0000,2020-07-04
UA000000107370679,2020-07-04T15:54:11.321+0000,2020-07-04
UA000000107374809,2020-07-04T15:59:29.180+0000,2020-07-04
UA000000107361712,2020-07-04T16:00:32.099+0000,2020-07-04
UA000000107369690,2020-07-04T15:50:02.735+0000,2020-07-04
UA000000107370401,2020-07-04T16:04:06.121+0000,2020-07-04
UA000000107371261,2020-07-04T15:55:37.620+0000,2020-07-04
UA000000107380132,2020-07-04T16:09:50.241+0000,2020-07-04
UA000000107366543,2020-07-04T15:51:22.335+0000,2020-07-04
UA000000107367073,2020-07-04T15:45:21.537+0000,2020-07-04
UA000000107363029,2020-07-04T15:37:59.313+0000,2020-07-04
UA000000107371755,2020-07-04T15:54:20.116+0000,2020-07-04
UA000000107358163,2020-07-04T15:28:40.612+0000,2020-07-04
UA000000107367629,2020-07-04T15:54:23.167+0000,2020-07-04
UA000000107358299,2020-07-04T15:30:36.335+0000,2020-07-04
UA000000107378772,2020-07-04T16:08:22.626+0000,2020-07-04
UA000000107375960,2020-07-04T16:01:42.711+0000,2020-07-04
UA000000107370790,2020-07-04T15:52:08.886+0000,2020-07-04
UA000000107364146,2020-07-04T15:47:52.873+0000,2020-07-04
UA000000107373003,2020-07-04T15:56:17.209+0000,2020-07-04
UA000000107357634,2020-07-04T15:27:54.384+0000,2020-07-04
UA000000107378204,2020-07-04T16:05:53.857+0000,2020-07-04
UA000000107360019,2020-07-04T15:32:20.360+0000,2020-07-04
UA000000107362132,2020-07-04T15:36:20.823+0000,2020-07-04
UA000000107360149,2020-07-04T15:32:36.887+0000,2020-07-04
UA000000107365087,2020-07-04T15:41:42.755+0000,2020-07-04
UA000000107370897,2020-07-04T15:54:21.664+0000,2020-07-04
UA000000107364350,2020-07-04T15:56:46.879+0000,2020-07-04
UA000000107382069,2020-07-04T16:12:56.619+0000,2020-07-04
UA000000107379038,2020-07-04T16:07:26.171+0000,2020-07-04
UA000000107375233,2020-07-04T16:12:17.527+0000,2020-07-04
UA000000107383079,2020-07-04T16:14:43.414+0000,2020-07-04
UA000000107359883,2020-07-04T15:32:02.901+0000,2020-07-04
UA000000107371248,2020-07-04T15:54:45.538+0000,2020-07-04
UA000000107376521,2020-07-04T16:09:36.824+0000,2020-07-04
UA000000107370966,2020-07-04T15:52:31.294+0000,2020-07-04
UA000000107360334,2020-07-04T15:32:56.712+0000,2020-07-04
UA000000107371533,2020-07-04T15:53:32.623+0000,2020-07-04
UA000000107372520,2020-07-04T15:56:49.570+0000,2020-07-04
UA000000107360652,2020-07-04T15:33:31.403+0000,2020-07-04
UA000000107371876,2020-07-04T15:54:11.518+0000,2020-07-04
UA000000107365408,2020-07-04T15:42:19.063+0000,2020-07-04
UA000000107368927,2020-07-04T15:48:38.034+0000,2020-07-04
UA000000107366773,2020-07-04T15:44:43.896+0000,2020-07-04
UA000000107364269,2020-07-04T16:00:37.022+0000,2020-07-04
UA000000107363147,2020-07-04T15:38:12.497+0000,2020-07-04
UA000000107373025,2020-07-04T15:56:59.370+0000,2020-07-04
UA000000107357680,2020-07-04T15:29:13.938+0000,2020-07-04
UA000000107366804,2020-07-04T15:44:47.415+0000,2020-07-04
UA000000107379337,2020-07-04T16:07:59.920+0000,2020-07-04
UA000000107357549,2020-07-04T16:05:15.378+0000,2020-07-04
UA000000107375595,2020-07-04T16:01:02.347+0000,2020-07-04
UA000000107376612,2020-07-04T16:02:53.149+0000,2020-07-04
UA000000107363338,2020-07-04T15:39:57.038+0000,2020-07-04
UA000000107377799,2020-07-04T16:05:07.369+0000,2020-07-04
UA000000107378337,2020-07-04T16:07:35.446+0000,2020-07-04
UA000000107380898,2020-07-04T16:13:22.987+0000,2020-07-04
UA000000107378035,2020-07-04T16:05:35.289+0000,2020-07-04
UA000000107360245,2020-07-04T15:32:46.517+0000,2020-07-04
UA000000107366410,2020-07-04T15:44:07.706+0000,2020-07-04
UA000000107368578,2020-07-04T15:52:37.508+0000,2020-07-04
UA000000107382199,2020-07-04T16:13:11.609+0000,2020-07-04
UA000000107378041,2020-07-04T16:05:36.201+0000,2020-07-04
UA000000107359607,2020-07-04T15:31:31.765+0000,2020-07-04
UA000000107364043,2020-07-04T15:51:23.394+0000,2020-07-04
UA000000107363897,2020-07-04T15:39:34.625+0000,2020-07-04
UA000000107378461,2020-07-04T16:06:24.275+0000,2020-07-04
UA000000107379873,2020-07-04T16:09:02.493+0000,2020-07-04
UA000000107377767,2020-07-04T16:05:03.141+0000,2020-07-04
UA000000107368247,2020-07-04T16:12:22.644+0000,2020-07-04
UA000000107372548,2020-07-04T15:55:25.445+0000,2020-07-04
UA000000107378625,2020-07-04T16:06:42.590+0000,2020-07-04
UA000000107378129,2020-07-04T16:05:45.097+0000,2020-07-04
UA000000107372385,2020-07-04T16:12:07.574+0000,2020-07-04
UA000000107377225,2020-07-04T16:04:00.699+0000,2020-07-04
UA000000107363723,2020-07-04T15:39:14.453+0000,2020-07-04
UA000000107382521,2020-07-04T16:13:45.928+0000,2020-07-04
UA000000107378349,2020-07-04T16:06:11.144+0000,2020-07-04
UA000000107368049,2020-07-04T15:55:20.350+0000,2020-07-04
UA000000107364279,2020-07-04T15:40:15.668+0000,2020-07-04
UA000000107365827,2020-07-04T15:52:11.178+0000,2020-07-04
UA000000107374981,2020-07-04T16:09:53.833+0000,2020-07-04
UA000000107367512,2020-07-04T15:46:03.913+0000,2020-07-04
UA000000107359087,2020-07-04T15:30:30.219+0000,2020-07-04
UA000000107381992,2020-07-04T16:12:48.651+0000,2020-07-04
UA000000107371989,2020-07-04T16:04:16.895+0000,2020-07-04
UA000000107371057,2020-07-04T15:52:41.521+0000,2020-07-04
UA000000107365115,2020-07-04T16:00:48.580+0000,2020-07-04
UA000000107380307,2020-07-04T16:10:58.628+0000,2020-07-04
UA000000107378902,2020-07-04T16:07:11.298+0000,2020-07-04
